,caption,count,funny,precision,rank,score,somewhat_funny,target_id,unfunny,contest
4064,JUST BECAUSE YOU ARE BIGGER..!!!!!!!,137,9,0.046494419176205705,4065,1.2043795620437956,10,3996,118,655
4065,And let's see what's behind curtain number 2!,137,6,0.042891775361546876,4066,1.2043795620437956,16,5054,115,655
4066,„See? If there was a problem she would speak now!“,142,3,0.038108735693104294,4067,1.204225352112676,23,645,116,655
4067,"Folks, please welcome Gaia here - she is in town just to soak up a little atmosphere...",142,4,0.03939753617923242,4068,1.204225352112676,21,2050,117,655
4068,I can now say with absolute certainty: Earth is as flat as a pancake!,142,5,0.04064549148258603,4069,1.204225352112676,19,2446,118,655
4069,"Its the western version of the Euro, Trumps face is on the back.",142,5,0.04064549148258603,4070,1.204225352112676,19,2919,118,655
4070,She’s turning her stance yet again!,147,6,0.0408861577647834,4071,1.2040816326530612,18,1150,123,655
4071,I’m for open borders—but all you say is “Build the Canal.”,147,4,0.038539615677062114,4072,1.2040816326530612,22,4271,121,655
4072,"Mr. Atlas, will you please step out?",157,3,0.03585002137512823,4073,1.2038216560509554,26,2887,128,655
4073,"Oh, sorry! I’m mean climate change not global warming.",157,5,0.038059725002335024,4074,1.2038216560509554,22,3480,130,655
4074,"I served with Jack Kennedy. I knew Jack Kennedy. Jack Kennedy was a friend of mine,... you’re no Jack Kennedy.",157,4,0.036971385555930394,4075,1.2038216560509554,24,3629,129,655
4075,Global warming is REAL!! I feel it in my core!,118,4,0.04432003053970261,4076,1.2033898305084745,16,187,98,655
4076,She doesn’t even go here!,118,6,0.047476248907517934,4077,1.2033898305084745,12,687,100,655
4077,"As you can see, my opponent doesn't stand a chance!",123,4,0.04313354160628968,4078,1.2032520325203253,17,539,102,655
4078,"If elected, I promise to save the planet by shrinking it.",123,3,0.04155986513665221,4079,1.2032520325203253,19,3440,101,655
4079,Another rude inter-eruption.,128,7,0.046214173983405826,4080,1.203125,12,4117,109,655
4080,"I can see your ice cap, need I say more?",128,4,0.04203159988365334,4081,1.203125,18,5047,106,655
4081,"It's not only warming, it's deflating!",133,3,0.03959149817518683,4082,1.2030075187969924,21,988,109,655
4082,"Your argument is flat, and your logic is confined in a circle.",133,1,0.03660115291422295,4083,1.2030075187969924,25,2838,107,655
4083,This isn’t fair! I can’t debate CLIMATE SCIENCE with Mother Earth !!,133,5,0.04237132356749448,4084,1.2030075187969924,17,3559,111,655
4084,"Despite appearances, I am quite certain the earth is flat!",133,6,0.04369496798733303,4085,1.2030075187969924,15,3769,112,655
4085,"People of Earth, you are making it really warm in here.",133,2,0.0381256548953992,4086,1.2030075187969924,23,4983,108,655
4086,While my opponent supports unrealistic policies like the Green New Deal.,138,5,0.04134548201289941,4087,1.2028985507246377,18,238,115,655
4087,My opponent's arguments are giving a whole new meaning to the flat earth theory!,138,5,0.04134548201289941,4088,1.2028985507246377,18,396,115,655
4088,"I""m here to tell you about climate change first hand.",138,4,0.04004575333393034,4089,1.2028985507246377,20,2584,114,655
4089,"Our guest speaker tonight, on the topic of Climate Change, is Gaia.",138,4,0.04004575333393034,4090,1.2028985507246377,20,4061,114,655
4090,"Hold it right there, tubby.",143,4,0.03914711808136947,4091,1.2027972027972027,21,1360,118,655
4091,"My opponent uses a lot of big words, but what does he have to back them up?",143,3,0.03786824260296679,4092,1.2027972027972027,23,4529,117,655
4092,You don't scare me,148,6,0.04063236521206408,4093,1.2027027027027026,18,2027,124,655
4093,This is where we were coming from before landing on Mar...,148,4,0.0383031562147571,4094,1.2027027027027026,22,4675,122,655
4094,I'm letting you know at the onset that I won't be bullied during this debate.,148,6,0.04063236521206408,4095,1.2027027027027026,18,5001,124,655
4095,"Now just minute, I think your anti-flat earth bias is showing!",153,3,0.036344249413683256,4096,1.2026143790849673,25,1006,125,655
4096,And now a word from the shrinking earth society.,153,6,0.0397354048860777,4097,1.2026143790849673,19,2736,128,655
4097,Wait! Don't take my spotlight,153,4,0.03750871601974026,4098,1.2026143790849673,23,3784,126,655
4098,Xenophobic nightmare comes true.,153,6,0.0397354048860777,4099,1.2026143790849673,19,4020,128,655
4099,I’m here in spite of the revolution.,158,5,0.03784006885783284,4100,1.2025316455696202,22,2258,131,655
4100,"Stop World, I wanna get off!",158,6,0.03889082753360974,4101,1.2025316455696202,20,2450,132,655
4101,And now for the opposing viewpoint...,158,3,0.03564575011131952,4102,1.2025316455696202,26,3428,129,655
4102,We like to think of it as an open floor plan.,168,3,0.03435785506753902,4103,1.2023809523809523,28,4820,137,655
4103,"My opponent is blind to the beauties of the free market and capitalism, and is, indeed....A SOCIALIST!",173,1,0.03170931112732135,4104,1.2023121387283238,33,4029,139,655
4104,Due to space limitations I will gain be representing Jupiter.,114,5,0.046920083813689055,4105,1.2017543859649122,13,3297,96,655
4105,I would like to point out that this candidate has ignored New zealand!,114,6,0.04854636608654232,4106,1.2017543859649122,11,4486,97,655
4106,"Although mah opponent's accomplishments are indisputable, his arrogance is without precedent.",119,2,0.040611744155991364,4107,1.2016806722689075,20,3386,97,655
4107,I sense you are drifting away from this debate.,129,7,0.045881552719967904,4108,1.2015503875968991,12,374,110,655
4108,"""The opposition has been overcome by the weight of the world.""",129,2,0.03872333566412422,4109,1.2015503875968991,22,1906,105,655
4109,"ok, Gaia, speak into the mike",129,3,0.04025693425938178,4110,1.2015503875968991,20,2693,106,655
4110,"So do you want to vote for me or Global Domination?""",134,2,0.03787038053310844,4111,1.2014925373134329,23,1500,109,655
4111,"For a little help in finally solving the mystery, please join me in welcoming Easter Island to the stage.",139,5,0.04107290135151053,4112,1.2014388489208634,18,481,116,655
4112,But what have you done for us lately?!,139,5,0.04107290135151053,4113,1.2014388489208634,18,1934,116,655
4113,"When in debate, I simply prefer to roll over.",139,2,0.03707006854276073,4114,1.2014388489208634,24,2442,113,655
4114,"I knew Jack Kennedy. Jack Kennedy was a friend of mine. Senator, you're no Jack Kennedy.",139,3,0.03845067484869792,4115,1.2014388489208634,22,3396,114,655
4115,"And now, we will listen to my opponent's view from the world-at-large.",139,3,0.03845067484869792,4116,1.2014388489208634,22,3542,114,655
4116,"Although we can certainly appreciate your fire and fury, we simply aren’t willing to negotiate a peace agreement at this time.",139,4,0.03978339868432062,4117,1.2014388489208634,20,4730,115,655
4117,"On second thought, if we build a Second Tiny wall just South of the Banana Republics, Americans could once again enjoy their restful evenings. We would in essence be left with only one Sh_t hole country at our Southern boarder instead of eight.""",144,6,0.041321250197233685,4118,1.2013888888888888,17,685,121,655
4118,Be specific.,144,6,0.041321250197233685,4119,1.2013888888888888,17,2477,121,655
4119,I agree...the Dolphins should take over the world.,149,3,0.036859120381373706,4120,1.2013422818791946,24,786,122,655
4120,To my left is the... competition.,149,5,0.03924263240944736,4121,1.2013422818791946,20,2851,124,655
4121,So-you're feeling warmer. Could it be menopause?,149,9,0.04362067267582914,4122,1.2013422818791946,12,3326,128,655
4122,"the old Al Gore in my space act will not do, Sir!",149,3,0.036859120381373706,4123,1.2013422818791946,24,3772,122,655
4123,"I don't care what you say, global warming does't exist!",149,4,0.03806953476017015,4124,1.2013422818791946,22,3817,123,655
4124,Imma let you finish.,154,3,0.036131438803816876,4125,1.2012987012987013,25,2743,126,655
4125,"""So you're committed to saving the world, are you? And just why should we believe that you're any different from the rest?""",154,5,0.038408927942357264,4126,1.2012987012987013,21,5139,128,655
4126,"This... all of the world, is a LIAR!",159,5,0.03762289705854003,4127,1.20125786163522,22,365,132,655
4127,The SCIENTISTS??  And now even YOU say you're too hot.  Why don't you just turn down the air conditioning?,159,6,0.038666443836710765,4128,1.20125786163522,20,1038,133,655
4128,"When you're hot, you're not!",159,6,0.038666443836710765,4129,1.20125786163522,20,3141,133,655
4129,To achieve world peace we must not tolerate the image of North America spitting on South America,135,7,0.0443614482105924,4130,1.2,13,303,115,655
4130,I'm not flat!,150,6,0.04013400372543907,4131,1.2,18,405,126,655
4131,"“I will not debate this any further! Obviously the Earth is flat!” 
-Dr. Flat Earther 

“Mother Earth, your rebuttle?”
-Debate Coordinator

“Now I know you didn’t just call your Momma Flat!”",155,4,0.03706898651442383,4132,1.2,23,1260,128,655
4132,Mr. Earth wait your turn,140,5,0.04080384481007503,4133,1.2,18,1471,117,655
4133,I say to all of you in the audience. Will you elect a flat candidate who continues to use this stage in order to circumvent the major issues?,145,3,0.03739608847125849,4134,1.2,23,1571,119,655
4134,Speaking for myself...,155,3,0.03592106040535498,4135,1.2,25,1862,127,655
4135,"Fellow members, that is why we have adopted the song, ""You and Me Against the World"" as our theme",145,6,0.04105878413676266,4136,1.2,17,2391,122,655
4136,But the emails...,140,7,0.0432493190365155,4137,1.2,14,2549,119,655
4137,Why can't we just all get along?,140,4,0.039524408007785256,4138,1.2,20,2616,116,655
4138,"Whoa, let's not let your problems get too big.",155,3,0.03592106040535498,4139,1.2,25,3055,127,655
4139,"You may be worldly wise, but ...",140,3,0.03820214529901523,4140,1.2,22,3125,115,655
4140,"My response to that is
if Earth doesn't Love it here 
then he can Leave",135,6,0.04309732901036361,4141,1.2,15,3226,114,655
4141,Just give it up. We all know you’re flat.,130,4,0.04144095094259824,4142,1.2,18,3278,108,655
4142,Look people. I know that check-in was a nightmare. Please be patient.,140,3,0.03820214529901523,4143,1.2,22,5191,115,655
4143,He found the other candidate's world view to be a bit polemic,156,3,0.0357130737818409,4144,1.1987179487179487,25,2267,128,655
4144,"Go ahead, the deniers dare you to make your case.",156,6,0.03903283997819771,4145,1.1987179487179487,19,3525,131,655
4145,And this balloon represents his inflated view of America....,151,5,0.03876671332188117,4146,1.1986754966887416,20,1167,126,655
4146,I tried to friend you on Facebook.,151,4,0.03761060809173878,4147,1.1986754966887416,22,2650,125,655
4147,"I would like to ask  my  opponent  in this  debate  'Why  she  did not  speak  up  before !""",146,7,0.04194138904068544,4148,1.1986301369863013,15,1312,124,655
4148,"Sure,North America is a major world power. But weren't you made in China ?",146,5,0.03962490999463605,4149,1.1986301369863013,19,3038,122,655
4149,"Sir, you speak roundly!",146,5,0.03962490999463605,4150,1.1986301369863013,19,3376,122,655
4150,I must say my opponent looks unusually discomforting today.,146,3,0.03716432253524724,4151,1.1986301369863013,23,4659,120,655
4151,How about another billion so we can keep using fossil fuels?,141,5,0.04053824561136123,4152,1.198581560283688,18,222,118,655
4152,Now let’s see if those heads on Easter Island can talk.,141,4,0.03926871827107844,4153,1.198581560283688,20,1180,117,655
4153,Your mamma's so flat....,141,2,0.036597786674413706,4154,1.198581560283688,24,1606,115,655
4154,"No, no, I said, “Africa.”",141,2,0.036597786674413706,4155,1.198581560283688,24,3764,115,655
4155,"I stand by my statement that Mercacator is, and always will be, the gold standard of projections!",141,5,0.04053824561136123,4156,1.198581560283688,18,4896,118,655
4156,Admit it -- you have nationalist tendencies!,136,3,0.03879987891236254,4157,1.1985294117647058,21,1083,112,655
4157,"Based on the facts before us, my opponent cannot disprove my assertion that black is land and white is water.",136,3,0.03879987891236254,4158,1.1985294117647058,21,2078,112,655
4158,Everybody knows you're flat. Fake News!,136,3,0.03879987891236254,4159,1.1985294117647058,21,3347,112,655
4159,"And my opponent, who is pro global warming, is just a hot head.",131,2,0.03819141967109559,4160,1.1984732824427482,22,325,107,655
4160,And I submit that the real crisis is that you're full of sh*thole countries!,131,5,0.04255471739751833,4161,1.1984732824427482,16,2329,110,655
4161,"I've seen global warming, and you sir- are no global warming.",131,3,0.039699173147435304,4162,1.1984732824427482,20,2349,108,655
4162,My opponent is making heated arguments using constantly changing half truths.,131,4,0.04115172123601088,4163,1.1984732824427482,18,2983,109,655
4163,"Right but if I go, you’re coming with me.",126,6,0.04510283314909479,4164,1.1984126984126984,13,4379,107,655
4164,"I grant you,your rhetoric is earthy,but frankly,it's hard not to conclude you're all wet when it comes to the facts of the matter.",121,4,0.04331293445076264,4165,1.1983471074380165,16,3705,101,655
4165,"So, let me introduce to you the most worldly individual I have ever met!",121,6,0.046384182480668695,4166,1.1983471074380165,12,4625,103,655
4166,Oh! Great Mother tell us if we are exceptional?,157,4,0.036639289936226345,4167,1.197452229299363,23,3606,130,655
4167,How do you go to the bathroom?,152,5,0.0385329996278268,4168,1.1973684210526316,20,1171,127,655
4168,"Atlas shrugged, then stumbled.",152,4,0.03738520676119665,4169,1.1973684210526316,22,3299,126,655
4169,How unfair of you to call me anti-globalist!,152,3,0.036201040162359255,4170,1.1973684210526316,24,4261,125,655
4170,Stop generalizing!,147,3,0.036935362751103165,4171,1.1972789115646258,23,400,121,655
4171,Will the distinguished planet yield to a spec?,147,3,0.036935362751103165,4172,1.1972789115646258,23,956,121,655
4172,And I say global warming is a hoax!,147,4,0.03817602626873484,4173,1.1972789115646258,21,1913,122,655
4173,"And so, in conclusion, I challenge you, the world, to commit to be a cleaner and more empathetic place.",147,3,0.036935362751103165,4174,1.1972789115646258,23,2833,121,655
4174,Earth to the rebuttal!,147,5,0.039377619808549695,4175,1.1972789115646258,19,4953,123,655
4175,No need to say it; I can already feel you warming.,142,3,0.03771444080219548,4176,1.1971830985915493,22,241,117,655
4176,What in the World  is This!,142,5,0.04027603861797235,4177,1.1971830985915493,18,765,119,655
4177,"And now speaking about global warming, The World!",142,6,0.041497583154003634,4178,1.1971830985915493,16,1362,120,655
4178,I was told this will be the most watched debate ever.,142,3,0.03771444080219548,4179,1.1971830985915493,22,2792,117,655
4179,"As you can see, ladies and gentlemen, my opponent is full of nothing but hot air.",137,2,0.03712426774673739,4180,1.197080291970803,23,551,112,655
4180,Science has not yet provided sufficient evidence!,137,3,0.038542878235638046,4181,1.197080291970803,21,1291,113,655
4181,"As you can see, there’s a world of difference between our opinions here.”



Sasha Smith, New York Cit",137,6,0.0425156451621582,4182,1.197080291970803,15,2153,116,655
4182,"Okay, I admit it - global warming is real and we need to cut greenhouse gas emissions!",137,4,0.0399110970739091,4183,1.197080291970803,19,2885,114,655
4183,I can assure you that pollution will subside in 15 years. By then we will be dumping our garbage on Mars.,137,1,0.03564925032557727,4184,1.197080291970803,25,4573,111,655
4184,OMG! The globe is only two-dimensional.,132,6,0.043604899083472246,4185,1.196969696969697,14,902,112,655
4185,What I have here today is a revolution in the world of earth science!,132,3,0.039425955423654624,4186,1.196969696969697,20,3730,109,655
4186,"Please, there's no need for ad hominem attacks.",132,3,0.039425955423654624,4187,1.196969696969697,20,4808,109,655
4187,I am ashamed because I know what my opponent is. He is a racist. He is a con man. And he is a cheat.,127,3,0.04036976028104917,4188,1.1968503937007875,19,920,105,655
4188,This really is a global movement.,127,5,0.04335534914004426,4189,1.1968503937007875,15,3650,107,655
4189,"Now, this may be an unpopular opinion...",163,6,0.037793909408668336,4190,1.196319018404908,20,2208,137,655
4190,Our speaker is the world famous bubble gum champ.,158,5,0.03751842328436623,4191,1.1962025316455696,21,3506,132,655
4191,"You may be a world renowned expert, but I think I know my constituents!",153,2,0.034771384084275436,4192,1.196078431372549,26,574,125,655
4192,"Trump Tower” here, “Trump Tower” there, “Trump Tower” everywhere",153,6,0.039408709686542885,4193,1.196078431372549,18,1267,129,655
4193,How can we trust my opponent after Krakatoa?,153,6,0.039408709686542885,4194,1.196078431372549,18,3037,129,655
4194,I have no earthly idea where he is.,153,5,0.038302050691219065,4195,1.196078431372549,20,4206,128,655
4195,"If I told you once, I told you a thousand times: Covfefe!",148,7,0.04141590338402495,4196,1.195945945945946,15,1407,126,655
4196,Ther are two sides on this issue!,148,2,0.03543492255288157,4197,1.195945945945946,25,2076,121,655
4197,Everything gets so blown out of proportion these days.,143,5,0.04001716028382389,4198,1.1958041958041958,18,788,120,655
4198,"Wee man, Americans, all of us, refuse to bow down to dictators!",143,4,0.03876699705860279,4199,1.1958041958041958,20,1056,119,655
4199,My  opponent is blue with envy. Even if some think he is deep he is changing and can not be trusted.,143,1,0.03474767463044271,4200,1.1958041958041958,26,1825,116,655
4200,Hold on you mean there’s no one left to represent your planet?,143,2,0.03613715468133382,4201,1.1958041958041958,24,2279,117,655
4201,All together now:,143,3,0.03747515183027524,4202,1.1958041958041958,22,2852,118,655
4202,"I mean,aren't people only supposed to be 70% water?",143,3,0.03747515183027524,4203,1.1958041958041958,22,2977,118,655
4203,Stop orbiting around and firm up your position already!,143,4,0.03876699705860279,4204,1.1958041958041958,20,4082,119,655
4204,"Unfortunately, Mr. Trump is unable to join us for this evening's Meteorological Society "" Climate Futures"" debate ...so let's move straight on to the weather forecast now and have a look at the chart for the next couple of days...",143,6,0.04122943333858455,4205,1.1958041958041958,16,4218,121,655
4205,Hold you comments.,138,5,0.040958958350271954,4206,1.1956521739130435,17,858,116,655
4206,See for yourself; there’s no evidence of global warming whatsoever.,133,3,0.03915641355866943,4207,1.1954887218045114,20,1088,110,655
4207,"My opponent claims his climate is changing, yet he says nothing to defend himself here ... on the world stage.",133,3,0.03915641355866943,4208,1.1954887218045114,20,1377,110,655
4208,I don’t care what you say. Global warming is a myth!!,133,7,0.044597190371014776,4209,1.1954887218045114,12,1759,114,655
4209,And I’m against globe-alization too!,133,4,0.04058504514387407,4210,1.1954887218045114,18,2184,111,655
4210,I’m King of the world!!,133,2,0.03767364538009038,4211,1.1954887218045114,22,4317,109,655
4211,"...and in the upper left the former 48 States, as they appeared pre-climate change.",133,4,0.04058504514387407,4212,1.1954887218045114,18,4904,111,655
4212,"Yes, I know the routine; ' HE has, you & me sister, in HIS hands ...Blah, blah,  the WHOLE world in HIS hands....' So, pray tell, how is HE able to 'wash his hands?",133,5,0.04196506947311111,4213,1.1954887218045114,16,4961,112,655
4213,"But all she offers is a noun , a verb and ""Climate Change""",128,4,0.041589058917031664,4214,1.1953125,17,1580,107,655
4214,"Oh, but before they claimed that the science around climate change spoke for itself.",128,3,0.0400826436945137,4215,1.1953125,19,1743,106,655
4215,"Some things will go on, with us or without us.",128,2,0.03851735750902892,4216,1.1953125,21,1918,105,655
4216,"To answer your question, no, not conjoined twins.",128,5,0.043042784734114534,4217,1.1953125,15,2511,108,655
4217,Despite repeated denials it's obvious my opponent is flat.,128,3,0.0400826436945137,4218,1.1953125,19,3988,106,655
4218,I've set up this debate to discuss the merits of scaleability,169,5,0.03588249281034255,4219,1.1952662721893492,23,528,141,655
4219,"It's time to meet our first panelist on ""Planetary Wait, Wait, Don't Tell Me!""",164,3,0.0344665518684741,4220,1.1951219512195121,26,1554,135,655
4220,now will you please stop interrupting!,123,5,0.044200566384244126,4221,1.1951219512195121,14,3039,104,655
4221,"please let me speak, for I am your home.",123,3,0.041074688386381765,4222,1.1951219512195121,18,4818,102,655
4222,Moderator . . . moderator:  He is allowed to inflate himself like that?  Was that in the rules?  I didn't see that in the rules!,159,4,0.03621929358833309,4223,1.1949685534591195,23,298,132,655
4223,Weather as we knew it has left the building........,159,6,0.03835440287421879,4224,1.1949685534591195,19,1512,134,655
4224,Remember planets are for people!,118,3,0.042140460644533854,4225,1.194915254237288,17,4516,98,655
4225,What America needs right now is an outsider.,118,3,0.042140460644533854,4226,1.194915254237288,17,5069,98,655
4226,Who can point out to us where we are today?,154,3,0.03577500221227837,4227,1.1948051948051948,24,1627,127,655
4227,"Atlas, I finally get to debate my opponent",149,5,0.03889207085166459,4228,1.1946308724832215,19,4193,125,655
4228,Shape up or we'll move out.,144,4,0.03852084696008536,4229,1.1944444444444444,20,5100,120,655
4229,Can we really take the word of someone on NASA's payroll?,139,2,0.03664267493357759,4230,1.1942446043165467,23,145,114,655
4230,"You know, you can be kind of a bully!",139,2,0.03664267493357759,4231,1.1942446043165467,23,350,114,655
4231,Planet Podium gets heated.,139,3,0.038038796522013515,4232,1.1942446043165467,21,2529,115,655
4232,"You seem a bit heated, take a chill pill.",139,4,0.03938545994905303,4233,1.1942446043165467,19,3058,116,655
4233,You expect people to believe that Natural Order is an argument.,139,4,0.03938545994905303,4234,1.1942446043165467,19,4306,116,655
4234,"Now time to welcome Christopher Columbus to the stage, and let him tell us what he thought would happen next.",134,2,0.03741989077779158,4235,1.1940298507462686,22,172,110,655
4235,"No, YOU'RE the puppet.",134,2,0.03741989077779158,4236,1.1940298507462686,22,516,110,655
4236,"And as final proof that what I'm saying is inarguable, please note that my opponent stands mute!",134,3,0.03889047539508741,4237,1.1940298507462686,20,626,111,655
4237,and now- to speak its own case - May I introduce Earth,134,5,0.04167626156127724,4238,1.1940298507462686,16,629,113,655
4238,I have it in good authority that my opponent feels indebted to China.,134,3,0.03889047539508741,4239,1.1940298507462686,20,3189,111,655
4239,"If  I am elected, I will represent more than just the Americas!",129,3,0.039799520887428025,4240,1.193798449612403,19,2502,107,655
4240,"As you can see, Gandalph has turned himself into an giant inflatable globe. I am sure what point he is making, but I think any prick would be able to pop a hole in his argument.",124,3,0.04077247055886129,4241,1.1935483870967742,18,4302,103,655
4241,"When I said you were his oyster, I didn't mean it literally.",155,2,0.03436755686236305,4242,1.1935483870967742,26,5006,127,655
4242,Give us 22 minutes and we'll give you the world.,150,1,0.03370707699464229,4243,1.1933333333333334,27,569,122,655
4243,The potentially deleterious consequences of climate change will never be a concept that any right-thinking person will ever warm-up to and embrace.,150,3,0.036264830852338115,4244,1.1933333333333334,23,1232,124,655
4244,"Harvard, harder to get to than the North Pole.",150,6,0.039794400769299444,4245,1.1933333333333334,17,3082,127,655
4245,"Mr. Earth, I'm not sure you're seeing things correctly, but clearly you are flatter than the postcard I sent to my friend across your Atlantic Ocean.",150,3,0.036264830852338115,4246,1.1933333333333334,23,3197,124,655
4246,Stop following me around the stage.,150,5,0.038653704531062025,4247,1.1933333333333334,19,3790,126,655
4247,"But I like my pickup truck, Mr. Earth",145,3,0.03700542536093162,4248,1.193103448275862,22,3236,120,655
4248,"Guys, I think Earth wants no-deal Universexit...",145,3,0.03700542536093162,4249,1.193103448275862,22,3249,120,655
4249,"Ladies and gentlemen, speaking sui generis tonight....!",171,2,0.03246102102593795,4250,1.1929824561403508,29,2330,140,655
4250,You can feel the heat,140,4,0.03912773055256461,4251,1.1928571428571428,19,530,117,655
4251,I will destroy you mother!,140,3,0.037791591330285236,4252,1.1928571428571428,21,1804,116,655
4252,"If you look closely, the other speaker is now swimming near the Panama Canal.",140,5,0.04041972564371146,4253,1.1928571428571428,17,2766,118,655
4253,"And Mexico, no South America will pay for the wall !",140,4,0.03912773055256461,4254,1.1928571428571428,19,4649,117,655
4254,I’m afraid you’re not as big as you used to be.,140,3,0.037791591330285236,4255,1.1928571428571428,21,4843,116,655
4255,"Like I said before, you are as flat as your affect!",166,3,0.034090340913520215,4256,1.1927710843373494,26,166,137,655
4256,City Arts and Lectures is proud to welcome the Pacific Gyre.,135,4,0.04003356289026648,4257,1.1925925925925926,18,2079,113,655
4257,"And, now, a word from the world. World take it away.",135,4,0.04003356289026648,4258,1.1925925925925926,18,5254,113,655
4258,I think all of you can see that I am perfectly comfortable standing here; that there is not a single degree of excessive heat coming off of my opponent...clearly she's lying!!,161,5,0.036876838779620856,4259,1.1925465838509317,21,2896,135,655
4259,"as you already know …
my opponent refutes my explanation
as to who is responsible for global warming",130,3,0.039520310737412176,4260,1.1923076923076923,19,801,108,655
4260,"You claim to be well rounded, but as everyone can see, you just fall flat.",130,5,0.04243083936873442,4261,1.1923076923076923,15,1334,110,655
4261,May I submit to you that I do have a very worldly view of things,156,4,0.03650960943492191,4262,1.1923076923076923,22,2637,130,655
4262,I really hate these debate competitions where I’m supposed to defend the use of fossil fuels.,151,4,0.03725128770973571,4263,1.1920529801324504,21,2830,126,655
4263,Mother does NOT always know best!,151,2,0.03480025854117183,4264,1.1920529801324504,25,3001,124,655
4264,Global Warming Show & Tell,151,3,0.0360466117032233,4265,1.1920529801324504,23,5179,125,655
4265,"Ladies and gentlemen, my opponent is a flat-earther in globalist clothing.",151,5,0.03841820736036572,4266,1.1920529801324504,19,5240,127,655
4266,Stop trying to pull me off my tangent,125,4,0.04203838491725881,4267,1.192,16,473,105,655
4267,"Go West People, Go West!",125,4,0.04203838491725881,4268,1.192,16,2151,105,655
4268,My opponent calls it Climate Change. I call it a flip-flop.,125,5,0.043546045337276365,4269,1.192,14,3860,106,655
4269,"Um, actually, Global Warming is fake news; you have no evidence to prove it otherwise.",125,5,0.043546045337276365,4270,1.192,14,5125,106,655
4270,My opponent has water on the brain.,172,4,0.03433253745872142,4271,1.191860465116279,25,1426,143,655
4271,"You and me against the world,
Sometimes it seems like you and me against the world.",146,3,0.03677488167057516,4272,1.1917808219178083,22,6,121,655
4272,I'm entitled to my opinion!,146,4,0.03803768175341875,4273,1.1917808219178083,20,286,122,655
4273,I refuse to yield my time to my blue and green colleague.,146,3,0.03677488167057516,4274,1.1917808219178083,22,349,121,655
4274,"At the Global Convention, there was no getting around the fact that the Earth is indeed round.",146,2,0.035467148329055787,4275,1.1917808219178083,24,694,120,655
4275,"As you can clearly see in this debate, denial of global warming just got the better of my esteemed colleague.",146,6,0.04044517098187974,4276,1.1917808219178083,16,3816,124,655
4276,This proves that his beach ball is bigger than any other president's!,146,6,0.04044517098187974,4277,1.1917808219178083,16,3904,124,655
4277,"Before we blame this all on climate change, let's just see where you are in your cycle.",146,2,0.035467148329055787,4278,1.1917808219178083,24,4283,120,655
4278,Do you think you can unilaterally decide on the future of the Earth?,146,3,0.03677488167057516,4279,1.1917808219178083,22,4599,121,655
4279,Gaia Rights Debate,120,2,0.03977498568775671,4280,1.1916666666666667,19,706,99,655
4280,"...and on this side, we have the perfect example of  'the Haves versus the Have-nots.'""",120,5,0.04474614568527821,4281,1.1916666666666667,13,1729,102,655
4281,The flat earth society won't debate me,141,3,0.037547529645427985,4282,1.1914893617021276,21,1656,117,655
4282,"First my opponent went on about the global economy. Then he ranted about global warming. I say ""America First!""",141,4,0.038873308388507555,4283,1.1914893617021276,19,2490,118,655
4283,"In a sinister move, Presidential Hopeful raises Carbon levels in order to melt his opponent during a nationally televised debate.”",141,6,0.04139768532485178,4284,1.1914893617021276,15,4795,120,655
4284,"We made Americas great again, tomorrow the world.",162,4,0.03560679388789338,4285,1.191358024691358,23,2408,135,655
4285,Your natural resources?,136,4,0.03976333292288872,4286,1.1911764705882353,18,1937,114,655
4286,"Man needs to take into account, Mother nature has an opinion too.",136,3,0.03836913060342712,4287,1.1911764705882353,20,2311,113,655
4287,My opponent in this climate change debate can't even speak up for itself. Why on earth should we believe it?,136,5,0.04111027982159844,4288,1.1911764705882353,16,2641,115,655
4288,It was Stew against the World.,136,5,0.04111027982159844,4289,1.1911764705882353,16,3007,115,655
4289,The World can speak for herself!,136,3,0.03836913060342712,4290,1.1911764705882353,20,4173,113,655
4290,And another thing...,157,4,0.03629699245249046,4291,1.1910828025477707,22,1436,131,655
4291,I've got the world on a podium.,131,1,0.03612873149984499,4292,1.1908396946564885,23,3343,107,655
4292,"Now it's your turn, Mother Nature.",131,2,0.037719027716580825,4293,1.1908396946564885,21,3501,108,655
4293,See there the earth is round.,152,4,0.037026966132080424,4294,1.1907894736842106,21,1364,127,655
4294,"I've upped my carbon usage, World.  Up yours!",147,3,0.036547148931067024,4295,1.1904761904761905,22,2062,122,655
4295,You are a cheap recreation of my Mother!,147,7,0.04133335136970877,4296,1.1904761904761905,14,2140,126,655
4296,The dream of a post-border continent...of course we'll call it America.,147,3,0.036547148931067024,4297,1.1904761904761905,22,2236,122,655
4297,So you want me to explain why I'm thinking of turning off the magnetic field..,147,2,0.03524920048560024,4298,1.1904761904761905,24,2711,121,655
4298,"I just rolled in from orbit and boy, is my ozone layer depleted!",147,2,0.03524920048560024,4299,1.1904761904761905,24,2889,121,655
4299,"I don't care how loud you yell sir, I'm always going to be round.",126,2,0.03856848901203158,4300,1.1904761904761905,20,3701,104,655
4300,"Wait, you were supposed to come in later!",147,5,0.039013715732043514,4301,1.1904761904761905,18,3876,124,655
4301,Time and again my opponent’s inaccurate projections have distorted reality and that should shake us all to our cores.,126,3,0.04018099639948377,4302,1.1904761904761905,18,5208,105,655
